2017-03-11 13:55:49.822:INFO:oejs.Server:jetty-8.1.9.v20130131
2c222e3.0b 578605ce /WiDaPic
2c222e3.0b 578605ce /WiDaPic
2c222e3.4c 578605ce /favicon.ico
2c22318.97 578605ce /memo
2c22319.e9 578605ce /AtJs
2c2231a.01 578605ce /WiDaPic
2c2231a.15 578605ce /WiDaPic
2c2231a.2d 578605ce /WiDaPic
2c2231a.57 578605ce /WiDaPic
2c2231a.b4 578605ce /WiDaPic
2c2231a.b1 578605ce /WiDaPic
2c2231a.c1 578605ce /WiDaPic
2c2231a.c2 578605ce /WiDaPic
2c2231a.c4 578605ce /WiDaPic
2c2231a.c9 578605ce /WiDaPic
2c2231a.ee 578605ce /WiDaPic
2c2231a.f0 578605ce /WiDaPic
2c2231a.f9 578605ce /WiDaPic
2c2231a.fa 578605ce /WiDaPic
2c2231a.fd 578605ce /WiDaPic
2c2231b.07 578605ce /WiDaPic
2c2231b.17 578605ce /WiDaPic
2c2231b.18 578605ce /WiDaPic
2c2231b.44 578605ce /WiDaPic
2c2231b.47 578605ce /WiDaPic
2c2231b.4d 578605ce /WiDaPic
2c2231b.51 578605ce /WiDaPic
2c2231b.53 578605ce /WiDaPic
2c2231b.54 578605ce /WiDaPic
2c2231b.79 578605ce /WiDaPic
2017-03-16 18:37:10.474:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q152308
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval559865$fn__559866.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval559749$fn__559750.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c2231b.7a 578605ce /WiDaPic
2017-03-16 18:37:10.477:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q4457
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval559871$fn__559872.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval559840$fn__559841.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c2231b.88 578605ce /WiDaPic
2c2231b.89 578605ce /WiDaPic
2c2231b.90 578605ce /WiDaPic
2c2231b.92 578605ce /WiDaPic
2c2231b.cc 578605ce /WiDaPic
2c2231b.d4 578605ce /WiDaPic
2c2231b.d5 578605ce /WiDaPic
2c2231b.d6 578605ce /WiDaPic
2c2231b.dc 578605ce /WiDaPic
2c2231b.dc 578605ce /WiDaPic
2c2231b.fb 578605ce /WiDaPic
2c2231c.11 578605ce /WiDaPic
2c2231c.1c 578605ce /WiDaPic
2c2231c.1f 578605ce /WiDaPic
2c2231c.21 578605ce /WiDaPic
2c2231c.25 578605ce /WiDaPic
2c2231c.30 578605ce /WiDaPic
2c2231c.46 578605ce /WiDaPic
2c2231c.62 578605ce /WiDaPic
2c2231c.63 578605ce /WiDaPic
2c2231c.67 578605ce /WiDaPic
2c2231c.6a 578605ce /WiDaPic
2c2231c.73 578605ce /WiDaPic
2c2231c.8c 578605ce /WiDaPic
2c2231c.a1 578605ce /WiDaPic
2c2231c.a2 578605ce /WiDaPic
2c2231c.a4 578605ce /WiDaPic
2c2231c.a5 578605ce /WiDaPic
2c2231c.b1 578605ce /WiDaPic
2c2231c.bd 578605ce /WiDaPic
2c2231c.ed 578605ce /WiDaPic
2c2231c.ee 578605ce /WiDaPic
2c2231c.f0 578605ce /WiDaPic
2c2231c.f1 578605ce /WiDaPic
2c2231c.f3 578605ce /WiDaPic
2c2231c.f6 578605ce /WiDaPic
2c2231d.36 578605ce /WiDaPic
2c2231d.3b 578605ce /WiDaPic
2c2231d.3b 578605ce /WiDaPic
2c2231d.3d 578605ce /WiDaPic
2c2231d.3f 578605ce /WiDaPic
2c2231d.40 578605ce /WiDaPic
2c2231d.96 578605ce /WiDaPic
2c2231d.ac 578605ce /WiDaPic
2c2231d.af 578605ce /WiDaPic
2c2231d.b1 578605ce /WiDaPic
2c2231d.b2 578605ce /WiDaPic
2c2231d.b5 578605ce /WiDaPic
2c2231d.d5 578605ce /WiDaPic
2c2231d.df 578605ce /WiDaPic
2c2231d.e4 578605ce /WiDaPic
2c2231e.22 578605ce /favicon.ico
2c22335.dd 578605ce /favicon.ico
2c223a0.53 8e04d9a2 /rss.rdf
2c223a2.01 578605ce /memo
2c223a3.6e 578605ce /AtJs
2c223a3.af 578605ce /WiDaPic
2c223a3.e7 578605ce /WiDaPic
2c223a4.25 578605ce /WiDaPic
2c223a4.64 578605ce /WiDaPic
2c223a4.e7 578605ce /WiDaPic
2c223a4.e7 578605ce /WiDaPic
2c223a5.00 578605ce /WiDaPic
2c223a5.3d 578605ce /WiDaPic
2c223a5.42 578605ce /WiDaPic
2c223a5.43 578605ce /WiDaPic
2c223a5.45 578605ce /WiDaPic
2c223a5.49 578605ce /WiDaPic
2c223a5.78 578605ce /WiDaPic
2c223a5.99 578605ce /WiDaPic
2c223a5.b0 578605ce /WiDaPic
2c223a5.b2 578605ce /WiDaPic
2c223a5.b4 578605ce /WiDaPic
2c223a5.bd 578605ce /WiDaPic
2c223a5.c3 578605ce /WiDaPic
2c223a5.d8 578605ce /WiDaPic
2c223a5.f6 578605ce /WiDaPic
2c223a6.01 578605ce /WiDaPic
2c223a6.08 578605ce /WiDaPic
2c223a6.10 578605ce /WiDaPic
2c223a6.17 578605ce /WiDaPic
2c223a6.27 578605ce /WiDaPic
2c223a6.38 578605ce /WiDaPic
2c223a6.5c 578605ce /WiDaPic
2c223a6.61 578605ce /WiDaPic
2c223a6.64 578605ce /WiDaPic
2c223a6.6c 578605ce /WiDaPic
2c223a6.76 578605ce /WiDaPic
2c223a6.7e 578605ce /WiDaPic
2c223a6.cf 578605ce /WiDaPic
2c223a6.d1 578605ce /WiDaPic
2c223a6.d3 578605ce /WiDaPic
2c223a6.da 578605ce /WiDaPic
2c223a6.de 578605ce /WiDaPic
2c223a6.e4 578605ce /WiDaPic
2c223a7.1a 578605ce /WiDaPic
2c223a7.20 578605ce /WiDaPic
2c223a7.25 578605ce /WiDaPic
2c223a7.28 578605ce /WiDaPic
2c223a7.4b 578605ce /WiDaPic
2c223a7.4c 578605ce /WiDaPic
2c223a7.62 578605ce /WiDaPic
2017-03-16 18:39:30.386:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q71074
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval573026$fn__573027.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval572961$fn__572962.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c223a7.64 578605ce /WiDaPic
2c223a7.6d 578605ce /WiDaPic
2c223a7.6f 578605ce /WiDaPic
2c223a7.b1 578605ce /WiDaPic
2c223a7.d9 578605ce /WiDaPic
2c223a7.dc 578605ce /WiDaPic
2c223a7.e3 578605ce /WiDaPic
2c223a7.e3 578605ce /WiDaPic
2c223a7.f0 578605ce /WiDaPic
2c223a8.13 578605ce /WiDaPic
2c223a8.1b 578605ce /WiDaPic
2017-03-16 18:39:31.110:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q345
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval574130$fn__574131.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval574126$fn__574127.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c223a8.2e 578605ce /WiDaPic
2c223a8.32 578605ce /WiDaPic
2c223a8.42 578605ce /WiDaPic
2c223a8.65 578605ce /WiDaPic
2c223a8.66 578605ce /WiDaPic
2c223a8.94 578605ce /WiDaPic
2c223a8.9e 578605ce /WiDaPic
2c223a8.a4 578605ce /WiDaPic
2c223a8.b6 578605ce /WiDaPic
2c223a8.b9 578605ce /WiDaPic
2c223a8.bc 578605ce /WiDaPic
2c223a8.f4 578605ce /WiDaPic
2c223a8.f9 578605ce /WiDaPic
2c223a9.00 578605ce /WiDaPic
2c223a9.0f 578605ce /WiDaPic
2c223a9.11 578605ce /WiDaPic
2c223a9.12 578605ce /WiDaPic
2c223a9.44 578605ce /WiDaPic
2c223a9.48 578605ce /WiDaPic
2c223a9.4a 578605ce /WiDaPic
2c223a9.d3 578605ce /favicon.ico
2c224e8.07 578605ce /memo
2c224e9.19 578605ce /AtJs
2c224e9.39 578605ce /WiDaPic
2c224e9.65 578605ce /WiDaPic
2c224e9.7c 578605ce /WiDaPic
2c224e9.a6 578605ce /WiDaPic
2c224ea.17 578605ce /WiDaPic
2c224ea.1b 578605ce /WiDaPic
2c224ea.1f 578605ce /WiDaPic
2c224ea.20 578605ce /WiDaPic
2c224ea.23 578605ce /WiDaPic
2c224ea.24 578605ce /WiDaPic
2c224ea.4b 578605ce /WiDaPic
2c224ea.66 578605ce /WiDaPic
2c224ea.68 578605ce /WiDaPic
2c224ea.6a 578605ce /WiDaPic
2c224ea.6f 578605ce /WiDaPic
2c224ea.73 578605ce /WiDaPic
2c224ea.82 578605ce /WiDaPic
2c224ea.a3 578605ce /WiDaPic
2c224ea.ac 578605ce /WiDaPic
2c224ea.ad 578605ce /WiDaPic
2c224ea.b0 578605ce /WiDaPic
2c224ea.b1 578605ce /WiDaPic
2c224ea.b5 578605ce /WiDaPic
2c224ea.db 578605ce /WiDaPic
2c224ea.e4 578605ce /WiDaPic
2c224ea.f4 578605ce /WiDaPic
2c224ea.fa 578605ce /WiDaPic
2c224eb.02 578605ce /WiDaPic
2c224eb.08 578605ce /WiDaPic
2c224eb.1e 578605ce /WiDaPic
2017-03-16 18:44:54.128:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q7304
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval581267$fn__581268.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval581229$fn__581230.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c224eb.28 578605ce /WiDaPic
2c224eb.2e 578605ce /WiDaPic
2c224eb.43 578605ce /WiDaPic
2c224eb.47 578605ce /WiDaPic
2c224eb.52 578605ce /WiDaPic
2c224eb.58 578605ce /WiDaPic
2c224eb.5b 578605ce /WiDaPic
2c224eb.6d 578605ce /WiDaPic
2c224eb.93 578605ce /WiDaPic
2c224eb.a3 578605ce /WiDaPic
2c224eb.b7 578605ce /WiDaPic
2c224eb.b8 578605ce /WiDaPic
2c224eb.c1 578605ce /WiDaPic
2c224eb.c4 578605ce /WiDaPic
2c224eb.d2 578605ce /WiDaPic
2c224eb.e8 578605ce /WiDaPic
2c224eb.fb 578605ce /WiDaPic
2c224ec.09 578605ce /WiDaPic
2c224ec.09 578605ce /WiDaPic
2c224ec.0e 578605ce /WiDaPic
2c224ec.10 578605ce /WiDaPic
2c224ec.17 578605ce /WiDaPic
2c224ec.26 578605ce /WiDaPic
2c224ec.37 578605ce /WiDaPic
2017-03-16 18:44:55.218:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q937
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval584084$fn__584085.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval584044$fn__584045.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c224ec.57 578605ce /WiDaPic
2c224ec.5e 578605ce /WiDaPic
2c224ec.60 578605ce /WiDaPic
2c224ec.63 578605ce /WiDaPic
2c224ec.67 578605ce /WiDaPic
2c224ec.90 578605ce /WiDaPic
2c224ec.95 578605ce /WiDaPic
2c224ec.aa 578605ce /WiDaPic
2c224ec.ad 578605ce /WiDaPic
2c224ec.ae 578605ce /WiDaPic
2c224ec.af 578605ce /WiDaPic
2c224ec.da 578605ce /WiDaPic
2c224ec.db 578605ce /WiDaPic
2c224ed.0b 578605ce /WiDaPic
2c224ed.0e 578605ce /WiDaPic
2c224ed.0e 578605ce /WiDaPic
2c224ed.0e 578605ce /WiDaPic
2017-03-16 18:44:56.065:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q57364
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval586184$fn__586185.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval586137$fn__586138.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c224ed.13 578605ce /WiDaPic
2c224ed.1a 578605ce /WiDaPic
2c224ed.4a 578605ce /WiDaPic
2c224ed.49 578605ce /WiDaPic
2c224ed.4c 578605ce /WiDaPic
2c224ed.88 578605ce /favicon.ico
2c2252d.40 42f9421d //wiki/BastiHirsch
2c2253e.fd 578605ce /memo
2c2253f.ea 578605ce /AtJs
2c22540.1c 578605ce /WiDaPic
2c22540.35 578605ce /WiDaPic
2c22540.55 578605ce /WiDaPic
2c22540.91 578605ce /WiDaPic
2c22540.f0 578605ce /WiDaPic
2c22540.f3 578605ce /WiDaPic
2c22540.f4 578605ce /WiDaPic
2c22540.f6 578605ce /WiDaPic
2017-03-16 18:46:19.963:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q207
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval588546$fn__588547.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval588516$fn__588517.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.server.ssl.SslSocketConnector$SslConnectorEndPoint.run(SslSocketConnector.java:670)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
2c22540.f7 578605ce /WiDaPic
2c22541.00 578605ce /WiDaPic
2c22541.11 578605ce /WiDaPic
2c22541.57 578605ce /WiDaPic
2c22541.59 578605ce /WiDaPic
2c22541.5a 578605ce /WiDaPic
2c22541.5a 578605ce /WiDaPic
2c22541.5c 578605ce /WiDaPic
2c22541.5e 578605ce /WiDaPic
2c22541.82 578605ce /WiDaPic
2c22541.98 578605ce /WiDaPic
2c22541.b6 578605ce /WiDaPic
2c22541.b8 578605ce /WiDaPic
2c22541.b9 578605ce /WiDaPic
2c22541.bd 578605ce /WiDaPic
2c22541.bf 578605ce /WiDaPic
2c22541.d1 578605ce /WiDaPic
2c22542.03 578605ce /WiDaPic
2017-03-16 18:46:21.015:WARN:oejs.AbstractHttpConnection:/WiDaPic?q=Q254
clojure.lang.ArityException: Wrong number of args (2) passed to: core/html
	at clojure.lang.AFn.throwArity(AFn.java:429)
	at clojure.lang.RestFn.invoke(RestFn.java:427)
	at clojure.core$eval590670$fn__590671.invoke(NO_SOURCE_FILE:0)
	at clojure.core$eval590643$fn__590644.invoke(NO_SOURCE_FILE:0)
	at Jet.handle(Jet.java:24)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
